open,high,low,volume,company_decayed,sector_decayed,final_sentiment,sentiment_3d_avg,sentiment_7d_avg,sentiment_14d_avg,target,close
1590.1,1608.9999999999998,1590.1,13963054.0,1.277266685624861,0.9724836015581271,1.185831760404841,1.0701772234845266,0.9525309628225225,0.7893429306773508,1601.75,1603.5
1610.45,1612.0,1600.2,10056984.0,1.6873848450509323,0.6184952634899286,1.3667179705826311,1.1956527269419228,0.9627929341919405,0.8385462810862456,1582.05,1601.75
1603.9999999999998,1605.95,1579.0,17688738.0,1.530502761243063,0.8106640782220519,1.3145511563367598,1.2890336291080773,1.027862008629724,0.8806296354428378,1602.75,1582.05
1587.15,1609.2,1584.0,7889636.0,1.1247264248364788,1.098118994087883,1.1167441956119004,1.2660044408437636,1.1088104378461634,0.9230585084530444,1604.15,1602.75
1611.0,1614.25,1598.35,12414573.0,1.0819142176082133,0.8837298648152072,1.0224589117703111,1.1512514212396567,1.1472862721078834,0.9321469221433203,1607.5,1604.15
1604.15,1611.0,1590.65,10002813.0,1.3188119591978444,1.0031179497994354,1.224103756378322,1.1211022879201775,1.1806880287032946,0.9781659910095654,1635.6,1607.5
1616.0000000000002,1637.25,1611.0,12154473.0,1.093384395067558,0.8238873012993655,1.0125352669370995,1.086365978361911,1.1775632882888378,1.02130016073856,1643.6,1635.6
1640.0,1657.5499999999997,1639.05,28298070.0,0.7428714093271331,1.0549574163686302,0.8364972114395822,1.0243787449183346,1.1276583527223722,1.0400946577724477,1643.5000000000002,1643.6
1637.55,1659.9,1634.05,10669609.0,0.8465504386650045,1.0290925907090585,0.9013130842782207,0.9167818542183006,1.0611719403931708,1.0119824372925557,1635.55,1643.5000000000002
1645.0,1650.75,1628.7,8065157.0,0.649054406409245,1.2916285195833386,0.8418266403614731,0.8598789786930918,0.9936398666824156,1.0107509376560695,1658.6,1635.55
1642.95,1672.9,1638.55,16915932.0,0.982371853440491,1.0641164106619796,1.006895220606938,0.9166783150822102,0.9779471559674208,1.0433787969067922,1676.15,1658.6
1670.0,1679.9,1660.5,29781475.000000004,1.3950373592525571,0.7979229012232699,1.2159030218437714,1.02154162760406,1.005582028835058,1.0764341504714705,1701.4,1676.15
1704.0,1708.8,1683.25,20349508.0,1.4744826495943069,0.7907378170296667,1.269359199824915,1.1640524807585408,1.0120470921845712,1.0963675604439331,1719.8,1701.4
1712.5,1757.5,1709.9999999999998,22052058.0,1.0205830427225884,0.9995096369631282,1.0142610209947502,1.1665077475544787,1.0122936284785216,1.0949284583836796,1728.2,1719.8
1723.45,1747.0,1713.8,19397594.0,1.1300754347152702,0.8652202088111469,1.0506188669440333,1.111413029254566,1.0428824364077287,1.0852703945650506,1673.3,1728.2
1716.2499999999998,1720.0000000000002,1668.55,18582877.0,1.0175337814411416,0.9118490767015649,0.9858283700192685,1.0169027526526837,1.0549560486564498,1.0580639945248105,1675.0,1673.3
1673.0,1687.8499999999997,1660.4,26078272.0,0.939878129732828,0.9681957798140852,0.9483734247572051,0.9949402205735022,1.07017701785584,1.0319084422691278,1660.4,1675.0
1665.0,1675.0,1656.3,9963168.0,1.1171412121840913,0.6767259297298059,0.9850166274478058,0.9730728074080932,1.0670515045473927,1.0224993302574068,1656.45,1660.4
1661.0,1676.75,1649.7,19199221.0,1.7301975358503372,1.038891454689565,1.5228057115021054,1.1520652545690386,1.1108947459271543,1.0582383873811063,1648.4000000000003,1656.45
1663.0,1676.0,1645.5,25335213.0,1.4828611592356933,1.0168616389274068,1.3430613031432073,1.283627880697706,1.1214236178297678,1.0667353550071696,1632.95,1648.4000000000003
1655.35,1666.3,1627.1499999999999,35479179.0,1.074202907648528,1.240206959412926,1.1240041231778475,1.329957045941053,1.1371012038559247,1.0746974161672231,1641.1,1632.95
1656.7,1657.45,1638.05,20956773.0,0.7304579772009989,1.114379582638006,0.8456344588321012,1.1042332950510518,1.1078177169827914,1.07535007669526,1644.5,1641.1
1653.6,1653.6,1635.0,12363607.0,1.2969254766969969,0.8244874682301613,1.1551940741569462,1.041610885388965,1.1320128175738884,1.0934844331151692,1678.9,1644.5
1650.0,1682.0,1633.0,24626464.0,0.3731490719393695,0.09308489706068213,0.2891298194757633,0.7633194508216036,1.0378351596765394,1.0540060887661895,1677.5,1678.9
1698.0,1703.9999999999998,1670.0,40538409.0,0.4953627663544363,0.3015689278020988,0.4372246147887351,0.6271828361404816,0.9595791578681008,1.0133153312077468,1685.1000000000001,1677.5
1681.1,1688.75,1675.0000000000002,16467567.000000002,0.4087849673460179,0.45211113319542817,0.42178281710084076,0.3827124171217798,0.8022901729536345,0.9565924594403946,1688.75,1685.1000000000001
1681.15,1692.0,1680.0,28105474.000000004,0.7518275030579556,0.2934969595100267,0.6143283399935772,0.491111923961051,0.6981854639322587,0.9098045408810131,1675.75,1688.75
1680.0,1689.8,1673.25,21077124.0,0.6566862303491379,0.13886484863429338,0.5013398158346846,0.5124836576430342,0.6092334200260926,0.8731673119410086,1678.4,1675.75
1678.5,1684.6500000000003,1670.1,16089721.999999998,-0.07988213687572476,-0.32916922161582,-0.1546682622977534,0.3203332978435028,0.4663330312932562,0.7870753741380238,1696.5999999999997,1678.4
1684.65,1699.0,1678.4,27996298.0,0.14237491402710614,0.0909760497318707,0.1269552547385356,0.15787560275848886,0.3194417713763405,0.7257272944751144,1690.7,1696.5999999999997
1699.6,1699.6,1688.0,12397179.0,-0.2541942750350709,0.18112224949430789,-0.12359931767625722,-0.050437441745158317,0.2604804660689089,0.6491578128727242,1673.15,1690.7
1699.9,1703.0,1667.45,29870650.999999996,0.4346412136889713,0.5337712723946704,0.464380231300681,0.15591205612098646,0.2643598398563297,0.6119694988622152,1643.5000000000002,1673.15
1661.4999999999998,1668.9,1641.1,20507842.0,0.33275675932778,0.5018777176813852,0.38349304683386143,0.24142465348609513,0.2588898726753327,0.5305900228144835,1651.2,1643.5000000000002
1650.05,1656.8,1638.7,17282503.0,-0.3463558762582061,0.8794902549042845,0.021397963090541008,0.2897570804083613,0.17418553311775606,0.4361854985250074,1662.25,1651.2
1654.45,1667.45,1650.0,17697094.0,-0.6809338687193498,1.262022182283907,-0.0980470534183726,0.10228131883534329,0.0885588375101765,0.3488961287681346,1640.5,1662.25
1642.0,1651.5,1633.15,14058161.000000002,0.43985422097982646,1.4925827304772752,0.7556727738290611,0.22634122783374322,0.2186075569568643,0.3424702941250603,1628.65,1640.5
1640.0,1651.35,1623.0,28836973.0,0.8334246007006447,1.196903644013803,0.9424683136945922,0.5333646780350936,0.3351094225220153,0.3272755969491778,1652.2,1628.65
1635.15,1656.5,1629.25,18694152.0,-0.21090332919034008,0.5554246691491971,0.018995070311521013,0.5723787192783915,0.35548004937741223,0.3079802577231606,1651.2500000000002,1652.2
1663.1,1663.1,1647.55,14150459.0,-0.3186542805740978,0.5239374958927646,-0.06587674763403897,0.2985288787906914,0.2797290523867379,0.2720444461215338,1649.9,1651.2500000000002
1651.7,1655.6,1642.05,21886914.0,-0.19566603422928977,0.3613817600545334,-0.02855169594414282,-0.025144457755553504,0.22086551770416576,0.2398776951897493,1650.5,1649.9
1653.0,1654.5,1631.1,16680617.999999998,0.20774173196220885,0.4524601855658682,0.28115726804330665,0.062242941488374885,0.2579739898402752,0.2160797614790157,1635.85,1650.5
1647.05,1654.25,1631.0,25390559.0,0.10866137889233418,0.708885948133724,0.2887287496647511,0.18044477392130498,0.3132276759950071,0.2008932567525918,1618.8,1635.85
1638.4,1638.4,1616.2000000000003,14112910.999999998,0.26323758594295277,0.35767911665471064,0.29157004515647994,0.287152020954846,0.2469272861846384,0.23276742157075142,1610.9,1618.8
1611.0,1615.0,1600.25,15652205.000000002,0.8835052686091218,0.48540654980516873,0.764075652967936,0.4481248159297224,0.2214426203665447,0.27827602144428,1606.2,1610.9
1583.1,1609.65,1581.3,17068771.0,0.16356786192441114,0.4932408991753186,0.2624697730996835,0.4393718237413665,0.2562247207648536,0.3058523850711329,1597.3,1606.2
1597.6,1609.9,1593.9999999999998,26442020.0,0.03464319954799995,0.5662229843170351,0.19411713497871053,0.4068875203487767,0.2933667039952464,0.2865478781909921,1590.75,1597.3
1587.55,1596.3,1585.5,12816683.0,-0.07526139957376878,0.8054928229093297,0.18896486717116057,0.21518392508318487,0.3244404987260041,0.272653008215085,1589.5,1590.75
1600.5,1600.5,1587.0,10918635.0,0.8498246243785005,1.2469946200091175,0.9689756230676857,0.45068587507251895,0.4227002637294868,0.340337126784881,1582.7,1589.5
1596.35,1598.0,1580.0,16136785.000000002,0.638150272878813,0.6987261111617787,0.6563230243637027,0.6047545048675163,0.4752137315436227,0.3942207037693149,1586.6,1582.7
1580.0,1590.55,1573.25,18249294.0,0.4093694803284694,0.8403912087634086,0.5386759988589511,0.7213248820967798,0.5105145820725472,0.3787209341285927,1579.3,1586.6
1593.3,1596.2,1576.15,21572896.0,0.30678866393726295,0.7284405611198461,0.43328423309203784,0.5427610854382307,0.4632586649474189,0.3423506426569818,1561.5,1579.3
1574.55,1577.5,1558.4,15034878.000000002,0.31894257331071657,0.6059596890084571,0.40504770802003864,0.4590026466570092,0.4836269413646125,0.369925831064733,1577.7500000000002,1561.5
1561.5,1582.65,1561.5,14433619.0,0.574944845521042,1.164898060911956,0.7519308101383163,0.5300875837501309,0.5633146092445561,0.4283406566199013,1590.3,1577.7500000000002
1589.7,1592.65,1581.4500000000003,17769466.0,-0.35412485048687387,0.8278349702137767,0.0004630957233212797,0.385813871293892,0.5363857847520077,0.4304131417390058,1578.7,1590.3
1603.95,1603.9499999999998,1573.7000000000003,14042102.0,-0.551153274962811,0.6398444714062492,-0.1938539510520928,0.18617998493651491,0.3702672741634679,0.3964837689464773,1571.45,1578.7
1579.0,1583.15,1563.1,50037886.0,-0.2343439670180602,0.4030252867689625,-0.043133190881953276,-0.0788413487369083,0.2703449576998027,0.3727793446217127,1574.7,1571.45
1571.0,1579.0,1559.35,21613388.0,-0.476714221193241,0.4371979469831396,-0.20254057074032683,-0.1465092375581243,0.1644568763284772,0.3374857292005122,1584.55,1574.7
1589.9999999999998,1591.45,1574.9,12536819.0,0.7457325189671403,0.6198854582346397,0.70797840074739,0.1541015463750366,0.2036989002792419,0.3334787826133303,1574.9000000000003,1584.55
1588.4,1588.4,1570.6,19356041.0,0.08352639024403281,0.5078753973456956,0.21083109237453157,0.23875630746053175,0.1759536694727409,0.3297903054186766,1595.5,1574.9000000000003
1576.8,1600.0,1574.9,28160455.0,-0.07330807866423969,0.5938920904080731,0.12685197205745394,0.3485538217264587,0.0866566926040463,0.3249856509243011,1610.85,1595.5
1595.5,1614.0,1587.15,17104171.0,0.09505127364095677,0.7603479538286293,0.2946402776972585,0.2107744473764148,0.1286820043146087,0.3325338945333081,1623.4,1610.85
1608.3,1632.9,1607.6,17251105.0,-0.2767873916029987,0.6339437524357854,-0.003568048391363395,0.1393080671211164,0.1558657046947129,0.2630664894290904,1631.8,1623.4
1628.9000000000003,1636.4999999999998,1624.0,15786511.0,0.15419482450483563,0.8261645178807848,0.35578573251762036,0.21561932060783853,0.2128541223232235,0.24159954001151313,1636.9,1631.8
1640.0,1642.9,1625.05,19516670.0,0.566028750868402,1.022867609683492,0.7030804085129291,0.3517660308797285,0.34222854793083135,0.2533427121296543,1643.9,1636.9
1631.2999999999997,1651.6,1628.6,23210047.0,0.7445616333818417,1.254151196984929,0.8974385024627678,0.6521015478311059,0.3692942767473139,0.2864965885132779,1642.9,1643.9
1644.25,1650.0,1635.1,11769424.0,0.8053473939709335,0.5464194589931984,0.7276690134776128,0.7760626414844362,0.4431282654763255,0.3095409674745332,1661.75,1642.9
1650.0,1670.0,1650.0,86705601.0,0.29574548341846674,0.7527467946041042,0.432845876774158,0.6859844642381795,0.4868416804358547,0.2867491865199505,1629.05,1661.75
1653.75,1655.0,1626.1,18528144.0,-0.5836850702889448,-0.06333080779779168,-0.4275787915415988,0.2443120329033906,0.3836675276874465,0.2561747660010276,1563.7,1629.05
1599.0,1599.0,1560.4,57737324.0,0.42454755237071373,0.6253507684054335,0.48478851718112975,0.1633518674712296,0.4534327513406598,0.3046492280176864,1553.3499999999997,1563.7
1553.0,1568.95,1537.0499999999997,36420721.0,0.3057199775690903,0.7304141340956548,0.4331282245270595,0.16344598338886354,0.4644816787705796,0.3386679005469016,1529.65,1553.3499999999997
1559.0,1564.4,1523.75,30852125.0,0.24085984526527393,0.797532564470938,0.4078616610269732,0.4419261342450542,0.4223075719868717,0.3822680599588515,1530.9999999999998,1529.65
1525.0,1540.7,1525.0,20104377.0,0.8730551515133542,0.8929778824533823,0.8790319707953625,0.5733406187831318,0.4196780674629567,0.3944861721051353,1537.65,1530.9999999999998
1525.0,1540.0,1525.0,13787654.0,0.5171718988290156,0.8097429818541991,0.6049432237365708,0.6306122851863022,0.402145811785665,0.4226370386309953,1526.85,1537.65
1523.0,1532.5,1515.0,19669269.0,0.33031146836358527,0.969304550841301,0.5220093931069,0.6686615292129444,0.4148834569760566,0.4508625687059556,1523.7,1526.85
1534.0,1537.6,1518.3500000000001,27677094.0,0.93822367942545,1.002051972905913,0.9573721674695886,0.6947749281043533,0.6127335939776549,0.49820056083255065,1526.3,1523.7
1523.7,1535.45,1522.3,16026891.000000002,0.7403604909551639,0.681395341576021,0.7226709461414208,0.7340175022393032,0.6467167981148394,0.5500747747277496,1508.05,1526.3
1527.0,1527.0,1506.0,19485847.0,0.287710214062409,1.0965452657867598,0.5303607295797141,0.7368012810635746,0.6606071559795044,0.562544417375042,1529.55,1508.05
1495.0,1535.0,1489.25,27324715.0,-0.0004910840923478132,1.239146697579239,0.3714002504091281,0.5414773087100878,0.6553983830340979,0.5388529775104848,1535.75,1529.55
1535.0500000000002,1551.55,1532.6,24256337.0,0.35044921420537184,1.0263322654910103,0.5532141295910632,0.4849917031933019,0.6088529771477695,0.5142655223053632,1534.05,1535.75
1544.0,1545.0,1529.8500000000001,8879678.0,0.07964220273609425,1.1349389911343264,0.39623123925556386,0.4402818730852518,0.5790369793647684,0.4905913955752167,1516.25,1534.05
1528.0,1529.9999999999998,1512.0,8227486.0,1.5861867447433036,1.282187052960642,1.4949868372085051,0.8148107353517106,0.7180337570935692,0.5664586070348129,1524.85,1516.25
1520.55,1529.0,1515.2,16633146.0,0.8991883166188603,1.1271127857190746,0.9675656573489244,0.9529279112709976,0.7194899699334742,0.6661117819555645,1539.6,1524.85
1530.1,1542.15,1528.5,15666679.999999998,1.338805196146548,1.136537853520501,1.2781249933587335,1.2468924959720542,0.798840548107376,0.7227786731111078,1549.85,1539.6
1536.1,1552.0,1531.6,11012668.0,1.1542304570208572,1.064900832347644,1.1274315696188935,1.1243740734421837,0.8841363823986874,0.7723717691890959,1535.75,1549.85
1540.0,1548.7999999999997,1529.95,19872650.0,0.9238783232540533,1.1191325254404043,0.9824545839099585,1.129337048962528,0.9714298586130916,0.8134141208235948,1529.6,1535.75
1531.5,1534.45,1520.5000000000002,8928042.0,0.8755592020867201,0.8190139782781044,0.8585956349441353,0.9894939294909953,1.015055787949245,0.811954382548507,1541.1999999999998,1529.6
1555.75,1555.75,1535.0,16451279.000000002,0.7323831848394611,0.3460393683508309,0.6164800398928723,0.8191767529156552,1.046519902326003,0.8127784408453858,1519.7500000000002,1541.1999999999998
1541.2,1541.2,1518.1,15608100.0,0.904831131728727,0.5033023558555828,0.7843724989667836,0.7531493912679305,0.9450035682914716,0.8315186626925204,1514.95,1519.7500000000002
1505.4,1526.25,1503.2,15126182.000000002,1.1460742944879838,0.3789777961819544,0.915945344996175,0.7722659612852769,0.9376292379553643,0.8285596039444193,1522.8,1514.95
1505.0,1527.0,1505.0000000000002,10547005.0,0.7580137501756983,0.392748770819648,0.6484342563688831,0.7829173667772806,0.8476734183853859,0.823256983246381,1506.05,1522.8
1523.5,1528.75,1500.1,11188068.0,1.4797088130463025,0.9537447552844825,1.3219195957177563,0.9620997323609378,0.8754574221137948,0.8797969022562412,1496.5000000000002,1506.05
1521.0,1522.8,1491.45,14155998.0,0.6198205254978372,0.33078790316571977,0.5331107387982019,0.8344881969616136,0.8112654442406867,0.8913476514268892,1463.4,1496.5000000000002
1491.25,1492.0,1460.25,27780899.0,0.5895663570272424,0.28418091264388295,0.49795072371223476,0.7843270194093975,0.7597447426361295,0.8874002652926872,1469.15,1463.4
1469.5,1478.0,1466.9,15970266.0,0.3643339601421331,0.23295628410949815,0.3249206573323426,0.451994039947593,0.7180934022703396,0.8823066522981714,1485.1,1469.15
1463.25,1489.95,1461.9,11655491.0,0.3772867900309529,0.26609473240370324,0.34392917274277807,0.38893351792911834,0.6551729270954817,0.8000882476934766,1476.5,1485.1
1504.0,1504.0,1474.0000000000002,16317412.0,0.05433132388996533,0.07163031269410564,0.05952102053120738,0.24279028353544274,0.5328265950290577,0.7352279164922111,1474.5,1476.5
1462.25,1477.45,1462.25,16938733.0,0.6280136742382155,0.7182228092464161,0.6550764147406756,0.35284220267155364,0.5337754747964567,0.6907244465909212,1476.7499999999998,1474.5
1485.0,1490.5,1467.15,22612577.0,1.0064250175126845,0.8239165618311501,0.9516724808082243,0.5554233053600358,0.4808830298093807,0.6781702259615877,1483.75,1476.7499999999998
1488.0,1491.4,1481.65,9047670.0,1.0634523632737831,0.9974215927470467,1.0436431321157624,0.883464009221554,0.5538162288547465,0.6825408365477167,1494.5,1483.75
1498.0,1497.9999999999998,1483.0,12796865.0,1.57883526646465,0.06318177591697877,1.1241392193003483,1.0398182774081115,0.6432717282244769,0.7015082354303033,1487.25,1494.5
1494.0,1494.0,1477.1999999999998,20976424.0,1.4406256164249207,0.2602160505754524,1.0865027466700807,1.0847616993620635,0.7520691695584396,0.7350812859143895,1491.55,1487.25
1483.95,1493.45,1481.0,15699772.999999998,1.0366343338184325,0.18356823553716664,0.780714504334053,0.9971188234348273,0.8144670740714786,0.7348200005834802,1485.6499999999999,1491.55
1486.0,1492.6,1483.5,11058370.0,0.10703674134086413,0.20577273989420486,0.13665754090686633,0.6679582639703332,0.8254865769822872,0.6791565860056724,1491.5,1485.6499999999999
1480.1000000000001,1496.0,1480.05,7007593.000000001,0.27143416862402814,0.08275063832895874,0.2148291095355073,0.3774003849254757,0.7625941048101204,0.6481847898032884,1499.9999999999998,1491.5
1500.0,1502.0,1496.15,1975463.0,0.7484400054541663,0.5918792231284399,0.7014717707564484,0.3509861403996074,0.7268511462312951,0.603867088020338,1488.8,1499.9999999999998
1492.1,1495.95,1485.9,10302957.0,1.1607252814764433,0.2259632257735918,0.8802966647655881,0.5988658483525148,0.7035159366098417,0.6286660827322941,1504.4,1488.8
1504.1,1510.95,1500.55,20622730.0,1.4666893240918977,0.14731710667639242,1.0708776588672462,0.8842153647964276,0.6959071422622555,0.6695894352433662,1508.35,1504.4
1509.7,1519.0,1503.75,14856919.0,1.4931558473882909,0.13524775587767993,1.0857834199351075,1.0123192478559804,0.6958043813001167,0.723936775429278,1505.1,1508.35
1490.0,1507.5,1489.0,11850937.0,1.370191003818554,0.22807661901654805,1.0275566883779528,1.0614059223934351,0.7310675504492453,0.7727673122603619,1505.2,1505.1
1513.0,1513.0,1501.55,9665726.0,0.861401103002755,0.8890814080008809,0.8697051945021929,0.9943484342717513,0.8357886438200062,0.8306376104011467,1517.9499999999998,1505.2
1519.0,1521.9999999999998,1512.1,12479986.0,0.31178749251146237,0.6555747563765237,0.41492367167098076,0.7707285181837087,0.8643735812679308,0.8134838430390257,1512.55,1517.9499999999998
1520.0,1520.0,1503.55,14561825.0,0.7124613227495533,0.6295096227735816,0.6875758127567616,0.6574015596433117,0.8623884444108327,0.794619795321064,1521.3,1512.55
1508.5,1523.85,1508.5,6523110.0,1.212235333163868,0.4096946460468735,0.9714731270287698,0.6913242038188375,0.875413653305573,0.7894647949577074,1532.1,1521.3
1521.2000000000003,1533.15,1519.85,8234596.000000001,0.5841920214210069,0.5747902432062123,0.5813714879565686,0.7468068092473666,0.8054842003183333,0.7506956712902946,1528.65,1532.1
1535.2,1537.25,1525.8,14244668.999999998,0.6423993874041156,1.0880225769646428,0.7760863442722735,0.7763103197525371,0.7612417609379285,0.7285230711190226,1559.1499999999999,1528.65
1533.9,1563.0,1533.0,17021244.0,0.12731388817673756,1.33051468759158,0.4882741280011903,0.6152439867433444,0.6842013951698195,0.7076344728095325,1558.8,1559.1499999999999
1569.15,1572.45,1542.1499999999999,34745720.0,0.3150179840350748,1.0868050687184416,0.5465541094400851,0.6036381939045165,0.6380369544466612,0.7369127991333337,1555.4000000000003,1558.8
1557.9,1565.75,1552.1,11076768.0,0.21603621385124616,0.8586953758083379,0.40883396243837355,0.4812207332932164,0.6371669959848604,0.7507702886263956,1609.3999999999999,1555.4000000000003
1587.9999999999998,1612.0,1573.65,25331228.0,0.08423830991946218,0.38882823418899504,0.175615287200322,0.37700111969292693,0.5640297780482261,0.7132091112295296,1623.7,1609.3999999999999
1636.5,1639.0,1616.5,26115410.0,0.5486944182617421,0.35648368153026117,0.49103119724229777,0.3584934822936645,0.4953952166501586,0.6854044349778657,1627.8,1623.7
1638.45,1638.45,1616.65,19306530.0,0.7511755652680009,0.4056530017102685,0.6475187962006811,0.438055093547767,0.5048448321136033,0.6551645162159685,1630.4500000000003,1627.8
1625.0,1634.0,1616.2000000000003,10225193.0,1.1777131006740797,0.3461433506550939,0.9282421756683839,0.6889307230371211,0.5265813794559049,0.6439115701969167,1653.2,1630.4500000000003
1630.45,1655.0,1630.45,16864019.0,0.6236619536506802,0.6288697854006225,0.625224303175663,0.7336617583482427,0.5461456901951152,0.6151735426824674,1650.9999999999998,1653.2
1650.05,1663.7,1647.0,11593810.0,0.16292718960654357,0.7662394140224134,0.3439208569313045,0.6324624452584505,0.5171980826938609,0.5776175185702611,1634.5999999999997,1650.9999999999998
1654.2000000000003,1656.25,1631.85,18290738.0,0.42854308013368675,0.5903404968902876,0.477082305160667,0.4820758217558782,0.5269478459399027,0.5820574209623816,1630.9,1634.5999999999997
1632.45,1636.0,1615.0999999999997,14673457.000000002,0.5272136660266853,0.504712391099404,0.5204632835485008,0.44715548188015747,0.5762118454182141,0.5701208117332202,1650.15,1630.9
1646.0,1658.95,1645.0,17586183.0,1.1485927543697032,0.4847246678439062,0.9494323284119641,0.6489926390403775,0.641697721299595,0.5685464689748768,1656.5500000000002,1650.15
