,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,28-Oct-2025,EQ,997.65,"1,008.00",995.00,"1,002.95","1,004.90","1,003.55","1,001.18","2,037.70",939.10,"3,39,04,289","33,94,41,77,651.40","4,23,621"
1,27-Oct-2025,EQ,996.50,"1,009.05",996.20,994.75,"1,003.50","1,002.95","1,003.92","2,037.70",939.10,"1,57,00,796","15,76,22,65,430.25","2,97,938"
2,24-Oct-2025,EQ,"1,011.00","1,011.95",991.30,"1,008.80",995.90,994.75,999.40,"2,037.70",939.10,"1,77,07,768","17,69,70,89,817.30","3,62,016"
3,23-Oct-2025,EQ,"1,016.00","1,020.50","1,006.00","1,007.70","1,006.60","1,008.80","1,013.19","2,037.70",939.10,"4,35,26,526","44,10,04,30,667.15","5,18,216"
4,21-Oct-2025,EQ,"1,006.00","1,010.00","1,004.00","1,002.95","1,004.00","1,007.70","1,008.15","2,037.70",939.10,"34,71,600","3,49,99,06,215.35","88,749"
5,20-Oct-2025,EQ,997.00,"1,020.00",997.00,"1,002.55","1,003.60","1,002.95","1,005.08","2,037.70",939.10,"2,21,95,202","22,30,79,32,790.70","4,16,206"
6,17-Oct-2025,EQ,993.95,"1,009.00",986.00,994.35,"1,000.60","1,002.55","1,001.76","2,037.70",939.10,"2,52,10,511","25,25,47,61,309.80","3,71,430"
7,16-Oct-2025,EQ,982.65,996.60,981.50,978.25,993.60,994.35,989.28,"2,037.70",939.10,"2,29,36,566","22,69,06,15,843.35","3,62,882"
8,15-Oct-2025,EQ,975.00,984.90,973.35,977.15,978.50,978.25,979.29,"2,037.70",939.10,"2,33,10,447","22,82,77,42,875.95","2,51,500"
9,14-Oct-2025,EQ,970.00,980.45,967.00,977.00,976.25,977.15,975.43,"2,037.70",939.10,"2,29,34,382","22,37,09,80,681.75","2,17,173"
10,13-Oct-2025,EQ,974.30,981.00,972.00,980.90,977.10,977.00,977.15,"2,037.70",939.10,"1,86,34,254","18,20,84,00,781.70","2,80,003"
11,10-Oct-2025,EQ,979.00,986.20,978.10,977.10,981.45,980.90,982.56,"2,037.70",939.10,"1,37,57,080","13,51,71,76,056.05","2,37,034"
12,09-Oct-2025,EQ,974.50,979.00,970.15,978.70,975.00,977.10,976.00,"2,037.70",939.10,"1,53,70,950","15,00,19,96,973.25","2,13,008"
13,08-Oct-2025,EQ,976.00,985.90,974.55,982.50,977.20,978.70,979.57,"2,037.70",939.10,"1,59,39,710","15,61,39,97,664.15","2,09,764"
14,07-Oct-2025,EQ,974.00,989.85,971.00,973.45,981.80,982.50,983.54,"2,037.70",939.10,"2,55,35,736","25,11,54,33,186.60","2,46,182"
15,06-Oct-2025,EQ,971.90,977.40,962.00,965.15,973.90,973.45,973.33,"2,037.70",939.10,"1,85,42,683","18,04,81,85,820.20","2,42,243"
16,03-Oct-2025,EQ,952.00,966.75,952.00,965.25,963.70,965.15,960.81,"2,037.70",939.10,"2,66,58,296","25,61,34,77,189.50","2,62,320"
17,01-Oct-2025,EQ,952.70,969.60,946.00,951.00,965.80,965.25,961.75,"2,037.70",939.10,"2,53,50,832","24,38,10,70,597.70","2,84,713"
18,30-Sep-2025,EQ,958.05,960.00,946.30,950.30,952.50,951.00,951.48,"2,037.70",939.10,"2,82,96,687","26,92,36,71,201.95","2,54,597"
19,29-Sep-2025,EQ,946.05,956.80,939.10,945.05,953.40,950.30,950.17,"2,037.70",939.10,"3,23,98,179","30,78,38,88,581.80","2,96,694"
20,26-Sep-2025,EQ,945.10,951.45,941.30,949.85,944.25,945.05,945.96,"2,037.70",940.00,"1,48,74,656","14,07,07,86,048.15","2,09,563"
21,25-Sep-2025,EQ,952.50,958.00,947.40,951.05,951.20,949.85,952.03,"2,037.70",940.00,"3,14,13,279","29,90,63,81,362.70","2,56,060"
22,24-Sep-2025,EQ,952.20,956.45,943.00,957.20,951.00,951.05,949.21,"2,037.70",940.00,"1,51,17,220","14,34,94,11,269.75","2,48,417"
23,23-Sep-2025,EQ,967.00,968.20,955.50,964.20,958.45,957.20,960.10,"2,037.70",940.00,"2,10,22,298","20,18,34,27,172.90","1,90,721"
24,22-Sep-2025,EQ,964.00,971.20,961.95,966.90,965.40,964.20,966.40,"2,037.70",940.00,"1,08,54,415","10,48,97,24,995.75","1,39,126"
25,19-Sep-2025,EQ,974.90,976.70,962.10,976.90,967.00,966.90,967.22,"2,037.70",940.00,"3,12,43,267","30,21,92,30,008.15","2,20,137"
26,18-Sep-2025,EQ,973.30,979.65,969.25,966.50,976.00,976.90,974.66,"2,037.70",940.00,"1,77,91,598","17,34,08,47,521.60","2,67,040"
27,17-Sep-2025,EQ,965.15,974.40,964.35,966.85,967.00,966.50,968.39,"2,037.70",940.00,"1,73,61,476","16,81,26,55,777.90","2,69,236"
28,16-Sep-2025,EQ,961.20,969.35,961.20,967.05,966.30,966.85,966.32,"2,037.70",940.00,"1,86,61,794","18,03,32,79,292.75","2,01,920"
29,15-Sep-2025,EQ,969.60,972.35,965.00,967.30,966.10,967.05,968.58,"2,037.70",940.00,"1,44,86,377","14,03,12,09,535.60","1,98,502"
30,12-Sep-2025,EQ,969.90,970.75,962.25,967.80,966.90,967.30,966.65,"2,037.70",940.00,"1,43,63,519","13,88,44,30,847.50","2,65,851"
31,11-Sep-2025,EQ,960.30,969.25,959.90,965.90,966.50,967.80,965.95,"2,037.70",940.00,"1,51,13,633","14,59,89,45,433.15","2,20,801"
32,10-Sep-2025,EQ,973.90,973.90,961.70,965.15,965.50,965.90,966.21,"2,037.70",940.00,"1,80,91,100","17,47,97,79,505.30","2,18,336"
33,09-Sep-2025,EQ,974.00,974.40,962.70,966.00,966.45,965.15,967.81,"2,037.70",940.00,"1,39,85,539","13,53,53,96,477.20","1,81,800"
34,08-Sep-2025,EQ,969.00,973.15,960.45,963.40,967.35,966.00,967.58,"2,037.70",940.00,"1,17,11,307","11,33,16,77,355.70","1,93,535"
35,05-Sep-2025,EQ,967.50,967.50,954.05,961.25,962.60,963.40,960.70,"2,037.70",940.00,"1,16,02,111","11,14,62,02,039.65","2,10,037"
36,04-Sep-2025,EQ,960.20,965.70,956.25,954.45,960.95,961.25,961.34,"2,037.70",940.00,"1,75,97,657","16,91,73,00,954.60","2,12,281"
37,03-Sep-2025,EQ,945.00,956.30,940.00,944.50,953.95,954.45,947.66,"2,037.70",940.00,"1,60,83,481","15,24,17,46,460.65","2,88,240"
38,02-Sep-2025,EQ,951.00,954.80,944.00,950.60,944.70,944.50,948.80,"2,037.70",944.00,"1,41,96,320","13,46,94,17,784.70","3,43,637"
39,01-Sep-2025,EQ,949.60,957.45,946.35,951.60,950.80,950.60,950.62,"2,037.70",946.35,"2,01,78,344","19,18,19,19,082.15","4,10,933"
40,29-Aug-2025,EQ,954.00,963.30,950.10,957.80,953.40,951.60,955.24,"2,037.70",950.10,"1,48,23,813","14,16,03,14,228.10","2,60,839"
41,28-Aug-2025,EQ,967.00,972.20,955.00,973.40,961.80,957.80,962.09,"2,037.70",955.00,"2,54,38,255","24,47,38,86,027.80","3,77,835"
42,26-Aug-2025,EQ,979.50,985.70,968.00,"1,964.10",972.30,973.40,973.26,"2,037.70",968.00,"1,69,17,731","16,46,54,10,030.90","2,96,302"
43,25-Aug-2025,EQ,"1,960.20","1,977.40","1,957.00","1,964.60","1,969.20","1,964.10","1,967.27","2,037.70","1,613.00","87,59,022","17,23,13,88,424.40","2,17,503"
44,22-Aug-2025,EQ,"1,989.90","1,996.00","1,957.10","1,991.20","1,965.50","1,964.60","1,968.66","2,037.70","1,613.00","99,16,751","19,52,27,14,269.10","2,53,318"
45,21-Aug-2025,EQ,"1,997.50","1,997.50","1,983.20","1,988.20","1,990.50","1,991.20","1,991.62","2,037.70","1,613.00","62,19,925","12,38,77,22,464.00","1,60,599"
46,20-Aug-2025,EQ,"1,987.00","1,992.00","1,979.00","1,991.10","1,988.30","1,988.20","1,985.13","2,037.70","1,613.00","49,75,114","9,87,62,63,155.30","1,73,424"
47,19-Aug-2025,EQ,"1,998.30","2,006.10","1,986.70","2,003.60","1,990.00","1,991.10","1,995.49","2,037.70","1,613.00","61,76,219","12,32,45,74,114.90","1,70,899"
48,18-Aug-2025,EQ,"2,010.00","2,026.60","1,995.60","1,991.10","2,005.00","2,003.60","2,008.73","2,037.70","1,613.00","96,42,398","19,36,89,89,917.90","2,20,027"
49,14-Aug-2025,EQ,"1,978.00","1,996.00","1,971.20","1,980.30","1,989.50","1,991.10","1,990.18","2,037.70","1,601.15","87,55,858","17,42,57,42,818.70","1,74,342"
50,13-Aug-2025,EQ,"1,994.00","1,994.00","1,969.10","1,969.90","1,979.90","1,980.30","1,977.14","2,037.70","1,601.15","67,88,698","13,42,21,76,534.10","1,77,703"
51,12-Aug-2025,EQ,"1,991.90","1,996.00","1,967.50","1,995.60","1,969.70","1,969.90","1,978.54","2,037.70","1,601.15","64,68,901","12,79,89,99,218.20","2,37,925"
52,11-Aug-2025,EQ,"1,975.90","1,997.60","1,973.10","1,973.90","1,992.00","1,995.60","1,986.89","2,037.70","1,601.15","45,52,927","9,04,61,55,578.70","1,65,998"
53,08-Aug-2025,EQ,"1,987.10","1,992.80","1,970.00","1,995.40","1,972.00","1,973.90","1,978.99","2,037.70","1,593.30","69,47,632","13,74,92,88,126.40","1,78,320"
54,07-Aug-2025,EQ,"1,980.10","2,001.60","1,976.80","1,985.30","1,998.00","1,995.40","1,986.09","2,037.70","1,593.30","65,40,593","12,99,02,37,207.70","2,23,527"
55,06-Aug-2025,EQ,"1,971.10","1,988.00","1,970.00","1,977.60","1,987.00","1,985.30","1,978.39","2,037.70","1,593.30","70,40,102","13,92,80,74,705.90","2,11,058"
56,05-Aug-2025,EQ,"1,986.50","1,994.40","1,965.50","1,992.00","1,981.00","1,977.60","1,975.61","2,037.70","1,593.30","1,19,89,029","23,68,56,33,703.60","1,94,332"
57,04-Aug-2025,EQ,"2,010.10","2,018.50","1,988.10","2,012.20","1,994.40","1,992.00","1,997.96","2,037.70","1,593.30","69,66,973","13,91,97,56,957.20","2,48,150"
58,01-Aug-2025,EQ,"2,014.00","2,028.30","2,009.30","2,018.20","2,016.90","2,012.20","2,015.24","2,037.70","1,593.30","56,58,629","11,40,34,73,962.30","1,38,595"
59,31-Jul-2025,EQ,"2,014.60","2,031.40","2,008.00","2,025.80","2,018.00","2,018.20","2,020.81","2,037.70","1,593.30","1,10,91,516","22,41,37,95,872.20","1,99,191"
60,30-Jul-2025,EQ,"2,028.00","2,032.60","2,017.00","2,021.60","2,025.90","2,025.80","2,023.94","2,037.70","1,593.30","75,77,018","15,33,54,57,713.70","1,52,763"
61,29-Jul-2025,EQ,"1,999.90","2,026.50","1,996.30","2,008.50","2,023.00","2,021.60","2,015.07","2,037.70","1,593.30","99,47,848","20,04,56,35,384.90","2,34,546"
62,28-Jul-2025,EQ,"2,003.00","2,021.40","2,000.50","2,004.60","2,009.90","2,008.50","2,011.08","2,037.70","1,593.30","60,29,790","12,12,64,12,272.80","2,19,624"
63,25-Jul-2025,EQ,"2,015.00","2,015.00","1,999.00","2,014.20","2,005.00","2,004.60","2,005.63","2,037.70","1,588.05","46,53,299","9,33,28,02,398.80","1,63,735"
64,24-Jul-2025,EQ,"2,037.70","2,037.70","2,008.40","2,024.30","2,011.70","2,014.20","2,019.12","2,037.70","1,588.05","95,53,588","19,28,98,76,404.20","1,83,573"
65,23-Jul-2025,EQ,"2,011.00","2,029.80","2,003.00","2,007.10","2,024.50","2,024.30","2,019.97","2,029.80","1,588.05","68,17,458","13,77,10,89,884.70","1,91,989"
66,22-Jul-2025,EQ,"2,013.10","2,018.00","2,003.00","2,000.50","2,005.00","2,007.10","2,009.05","2,027.10","1,588.05","74,18,407","14,90,39,39,836.30","2,26,727"
67,21-Jul-2025,EQ,"1,978.20","2,002.00","1,976.50","1,957.40","2,001.50","2,000.50","1,993.45","2,027.10","1,588.05","1,11,54,539","22,23,60,41,336.40","2,75,691"
68,18-Jul-2025,EQ,"1,986.90","1,997.00","1,953.00","1,986.90","1,956.00","1,957.40","1,968.80","2,027.10","1,588.05","80,64,723","15,87,78,08,287.50","2,21,823"
69,17-Jul-2025,EQ,"2,004.00","2,004.80","1,982.70","1,996.30","1,986.00","1,986.90","1,991.85","2,027.10","1,588.05","1,12,64,579","22,43,74,06,105.60","2,56,020"
70,16-Jul-2025,EQ,"2,018.00","2,022.70","1,992.60","1,995.50","1,996.00","1,996.30","2,005.54","2,027.10","1,588.05","89,97,306","18,04,44,32,313.40","2,16,845"
71,15-Jul-2025,EQ,"1,973.00","2,003.60","1,973.00","1,983.00","1,998.00","1,995.50","1,993.02","2,027.10","1,588.05","72,49,084","14,44,75,99,382.10","1,57,806"
72,14-Jul-2025,EQ,"1,983.00","1,988.70","1,970.60","1,983.70","1,982.90","1,983.00","1,978.80","2,027.10","1,588.05","65,44,425","12,95,00,97,345.90","1,32,854"
73,11-Jul-2025,EQ,"1,998.00","2,004.80","1,980.90","2,006.20","1,983.00","1,983.70","1,987.41","2,027.10","1,588.05","62,58,461","12,43,81,53,798.20","1,25,871"
74,10-Jul-2025,EQ,"2,016.00","2,017.00","2,000.00","2,011.20","2,002.80","2,006.20","2,008.54","2,027.10","1,588.05","85,15,155","17,10,30,52,403.80","1,84,619"
75,09-Jul-2025,EQ,"2,007.00","2,013.80","1,998.10","2,001.40","2,008.50","2,011.20","2,007.10","2,027.10","1,588.05","69,30,714","13,91,06,45,549.40","1,51,284"
76,08-Jul-2025,EQ,"1,977.00","2,005.00","1,977.00","1,987.40","1,999.40","2,001.40","1,992.88","2,027.10","1,588.05","76,12,158","15,17,00,95,365.50","1,99,823"
77,07-Jul-2025,EQ,"1,989.00","1,998.40","1,983.80","1,989.30","1,985.50","1,987.40","1,989.37","2,027.10","1,588.05","56,74,713","11,28,90,78,543.00","1,63,393"
78,04-Jul-2025,EQ,"1,987.10","2,003.50","1,980.00","1,987.10","1,992.70","1,989.30","1,987.51","2,027.10","1,588.05","39,31,972","7,81,48,32,915.60","1,50,676"
79,03-Jul-2025,EQ,"1,994.90","2,008.00","1,984.30","1,986.00","1,985.90","1,987.10","1,993.22","2,027.10","1,588.05","84,30,253","16,80,33,71,805.60","1,82,242"
80,02-Jul-2025,EQ,"2,019.90","2,019.90","1,977.90","2,012.10","1,985.50","1,986.00","1,990.25","2,027.10","1,588.05","94,39,125","18,78,62,19,250.60","2,68,429"
81,01-Jul-2025,EQ,"2,005.00","2,016.00","2,004.00","2,001.50","2,011.10","2,012.10","2,010.15","2,027.10","1,588.05","71,94,693","14,46,24,21,818.60","1,69,976"
82,30-Jun-2025,EQ,"2,011.50","2,013.80","1,995.50","2,014.90","2,000.00","2,001.50","2,001.16","2,027.10","1,588.05","68,24,510","13,65,69,39,181.00","1,99,780"
83,27-Jun-2025,EQ,"2,013.00","2,019.80","1,993.40","2,021.80","2,011.50","2,014.90","2,011.75","2,027.10","1,588.05","1,41,06,692","28,37,90,71,385.70","2,26,961"
84,26-Jun-2025,EQ,"1,981.40","2,027.10","1,980.00","1,980.20","2,017.70","2,021.80","2,011.21","2,027.10","1,588.05","2,50,42,415","50,36,56,56,414.50","3,43,662"
85,25-Jun-2025,EQ,"1,966.00","1,982.00","1,963.90","1,960.90","1,980.00","1,980.20","1,977.13","1,996.30","1,588.05","92,02,966","18,19,54,46,515.70","2,06,190"
86,24-Jun-2025,EQ,"1,965.00","1,979.00","1,955.60","1,948.40","1,963.70","1,960.90","1,964.12","1,996.30","1,588.05","1,13,12,661","22,21,94,42,191.50","2,31,814"
87,23-Jun-2025,EQ,"1,948.40","1,957.90","1,941.80","1,964.70","1,948.10","1,948.40","1,948.19","1,996.30","1,588.05","58,69,759","11,43,53,95,881.10","1,76,324"
88,20-Jun-2025,EQ,"1,931.60","1,969.90","1,931.60","1,935.30","1,963.10","1,964.70","1,960.39","1,996.30","1,588.05","1,64,50,204","32,24,88,39,586.40","2,61,970"
89,19-Jun-2025,EQ,"1,933.90","1,946.80","1,925.60","1,933.90","1,933.10","1,935.30","1,937.61","1,996.30","1,588.05","84,38,110","16,34,97,32,658.70","2,02,215"
90,18-Jun-2025,EQ,"1,917.00","1,936.30","1,917.00","1,929.60","1,932.50","1,933.90","1,928.12","1,996.30","1,588.05","92,16,908","17,77,13,02,525.40","2,51,910"
91,17-Jun-2025,EQ,"1,937.00","1,941.60","1,919.10","1,935.40","1,926.00","1,929.60","1,927.55","1,996.30","1,588.05","84,89,368","16,36,36,91,276.80","2,19,738"
92,16-Jun-2025,EQ,"1,924.00","1,938.90","1,920.10","1,917.60","1,936.90","1,935.40","1,933.31","1,996.30","1,588.05","82,56,873","15,96,31,22,374.70","1,99,177"
93,13-Jun-2025,EQ,"1,920.00","1,933.00","1,913.00","1,943.40","1,919.50","1,917.60","1,920.08","1,996.30","1,552.20","60,58,881","11,63,35,22,704.60","1,87,789"
94,12-Jun-2025,EQ,"1,950.00","1,961.00","1,935.30","1,950.40","1,940.00","1,943.40","1,945.18","1,996.30","1,552.20","81,74,565","15,90,10,14,848.90","1,79,174"
95,11-Jun-2025,EQ,"1,967.60","1,967.60","1,947.00","1,965.30","1,947.90","1,950.40","1,956.28","1,996.30","1,552.20","55,48,197","10,85,38,32,767.00","1,81,762"
96,10-Jun-2025,EQ,"1,982.80","1,982.80","1,961.10","1,978.90","1,962.80","1,965.30","1,967.94","1,996.30","1,552.20","77,66,563","15,28,41,54,944.50","2,81,306"
97,09-Jun-2025,EQ,"1,995.00","1,995.00","1,975.90","1,978.70","1,980.10","1,978.90","1,982.15","1,996.30","1,552.20","66,01,294","13,08,47,80,209.80","2,03,285"
98,06-Jun-2025,EQ,"1,944.00","1,996.30","1,942.70","1,949.60","1,978.00","1,978.70","1,976.03","1,996.30","1,454.00","1,50,63,504","29,76,59,91,590.30","3,54,572"
99,05-Jun-2025,EQ,"1,948.00","1,958.90","1,940.20","1,941.20","1,952.00","1,949.60","1,950.15","1,978.90","1,454.00","1,11,27,709","21,70,06,98,216.20","2,16,860"
100,04-Jun-2025,EQ,"1,921.00","1,943.30","1,920.90","1,924.60","1,939.50","1,941.20","1,935.52","1,978.90","1,454.00","64,80,771","12,54,36,93,178.60","2,05,372"
101,03-Jun-2025,EQ,"1,938.00","1,952.00","1,920.00","1,932.10","1,923.50","1,924.60","1,933.85","1,978.90","1,454.00","1,21,88,792","23,57,13,32,796.70","2,02,204"
102,02-Jun-2025,EQ,"1,930.10","1,936.00","1,908.00","1,944.90","1,931.00","1,932.10","1,924.65","1,978.90","1,454.00","73,34,411","14,11,61,52,681.30","2,02,297"
103,30-May-2025,EQ,"1,931.90","1,948.80","1,925.40","1,927.50","1,941.50","1,944.90","1,939.36","1,978.90","1,454.00","1,43,74,039","27,87,63,95,261.10","1,52,055"
104,29-May-2025,EQ,"1,928.00","1,940.80","1,907.30","1,923.50","1,937.60","1,927.50","1,921.28","1,978.90","1,454.00","1,44,58,897","27,77,95,60,938.60","2,15,462"
105,28-May-2025,EQ,"1,920.20","1,934.50","1,917.70","1,926.30","1,928.40","1,923.50","1,922.92","1,978.90","1,454.00","90,78,797","17,45,78,06,722.10","1,79,687"
106,27-May-2025,EQ,"1,931.60","1,948.00","1,916.30","1,940.20","1,926.80","1,926.30","1,927.12","1,978.90","1,454.00","1,30,81,074","25,20,87,51,300.70","2,02,672"
107,26-May-2025,EQ,"1,935.00","1,949.90","1,926.90","1,933.60","1,940.30","1,940.20","1,939.47","1,978.90","1,454.00","54,01,430","10,47,59,11,940.90","2,01,842"
108,23-May-2025,EQ,"1,920.10","1,937.00","1,914.50","1,919.90","1,933.50","1,933.60","1,929.98","1,978.90","1,448.15","47,83,036","9,23,11,50,800.40","1,16,301"
109,22-May-2025,EQ,"1,915.20","1,924.20","1,905.20","1,926.80","1,924.00","1,919.90","1,914.84","1,978.90","1,448.15","1,06,53,335","20,39,94,11,133.40","2,55,429"
110,21-May-2025,EQ,"1,927.00","1,946.90","1,921.10","1,914.90","1,925.20","1,926.80","1,930.42","1,978.90","1,448.15","75,66,020","14,60,55,82,585.70","2,05,548"
111,20-May-2025,EQ,"1,928.10","1,934.60","1,913.00","1,938.70","1,917.10","1,914.90","1,918.55","1,978.90","1,448.15","1,19,39,545","22,90,66,55,882.10","1,76,524"
112,19-May-2025,EQ,"1,937.00","1,945.00","1,931.00","1,934.70","1,937.10","1,938.70","1,938.13","1,978.90","1,448.15","51,01,482","9,88,73,38,159.20","1,56,815"
113,16-May-2025,EQ,"1,933.80","1,943.80","1,928.40","1,933.80","1,934.50","1,934.70","1,933.50","1,978.90","1,430.30","79,34,005","15,34,04,26,257.00","1,75,140"
114,15-May-2025,EQ,"1,913.50","1,944.80","1,897.00","1,910.60","1,933.80","1,933.80","1,923.01","1,978.90","1,430.30","1,61,20,729","31,00,03,29,957.90","2,24,596"
115,14-May-2025,EQ,"1,922.10","1,930.20","1,903.00","1,922.60","1,913.50","1,910.60","1,914.76","1,978.90","1,430.30","77,22,654","14,78,70,00,374.50","1,89,542"
116,13-May-2025,EQ,"1,950.00","1,961.70","1,920.00","1,957.20","1,924.90","1,922.60","1,930.60","1,978.90","1,430.30","1,21,21,051","23,40,09,36,924.40","2,34,495"
117,12-May-2025,EQ,"1,917.60","1,959.90","1,912.30","1,889.70","1,956.40","1,957.20","1,948.86","1,978.90","1,430.30","93,09,486","18,14,28,65,391.20","2,07,249"
118,09-May-2025,EQ,"1,910.10","1,919.00","1,886.80","1,928.50","1,893.30","1,889.70","1,894.97","1,978.90","1,426.80","85,94,398","16,28,61,44,558.60","2,92,155"
119,08-May-2025,EQ,"1,954.80","1,954.80","1,919.10","1,945.60","1,921.50","1,928.50","1,933.80","1,978.90","1,426.80","1,74,01,715","33,65,14,32,174.30","2,80,256"
120,07-May-2025,EQ,"1,934.00","1,948.70","1,922.40","1,931.70","1,945.00","1,945.60","1,939.91","1,978.90","1,426.80","1,07,10,389","20,77,71,45,511.00","1,78,998"
121,06-May-2025,EQ,"1,930.00","1,940.10","1,924.30","1,936.80","1,928.60","1,931.70","1,931.89","1,978.90","1,426.80","87,45,078","16,89,44,88,689.10","1,40,830"
122,05-May-2025,EQ,"1,939.00","1,952.00","1,932.30","1,925.00","1,935.80","1,936.80","1,940.79","1,978.90","1,426.80","75,34,012","14,62,19,40,034.00","1,60,044"
123,02-May-2025,EQ,"1,929.80","1,941.90","1,920.00","1,925.00","1,923.50","1,925.00","1,930.63","1,978.90","1,426.80","1,14,06,024","22,02,08,20,771.50","2,36,285"
124,30-Apr-2025,EQ,"1,913.00","1,936.90","1,910.30","1,908.80","1,920.10","1,925.00","1,925.02","1,978.90","1,426.80","1,59,68,435","30,73,94,92,241.20","2,75,126"
125,29-Apr-2025,EQ,"1,918.80","1,928.80","1,900.20","1,920.20","1,906.00","1,908.80","1,909.52","1,978.90","1,426.80","94,59,154","18,06,24,38,512.30","1,86,299"
126,28-Apr-2025,EQ,"1,911.20","1,929.70","1,908.40","1,911.20","1,921.00","1,920.20","1,922.17","1,978.90","1,426.80","69,60,246","13,37,87,45,824.70","1,55,527"
127,25-Apr-2025,EQ,"1,924.80","1,933.00","1,891.80","1,916.80","1,908.00","1,911.20","1,911.37","1,978.90","1,426.80","92,50,439","17,68,10,17,343.80","2,01,781"
128,24-Apr-2025,EQ,"1,910.00","1,923.90","1,905.10","1,923.90","1,914.90","1,916.80","1,916.73","1,978.90","1,426.80","1,29,65,877","24,85,20,91,752.80","2,27,034"
129,23-Apr-2025,EQ,"1,978.90","1,978.90","1,920.50","1,961.70","1,920.70","1,923.90","1,939.04","1,978.90","1,426.80","1,52,85,321","29,63,89,23,676.10","2,47,823"
130,22-Apr-2025,EQ,"1,935.00","1,970.60","1,935.00","1,927.10","1,960.00","1,961.70","1,957.16","1,970.60","1,426.80","2,29,80,875","44,97,72,15,852.40","5,12,026"
131,21-Apr-2025,EQ,"1,924.00","1,950.70","1,910.00","1,906.70","1,925.20","1,927.10","1,930.83","1,950.70","1,426.80","1,71,23,649","33,06,28,32,499.30","4,11,337"
132,17-Apr-2025,EQ,"1,882.00","1,919.70","1,876.70","1,878.00","1,905.80","1,906.70","1,901.41","1,919.70","1,426.80","1,78,51,542","33,94,31,68,763.20","3,94,807"
133,16-Apr-2025,EQ,"1,883.80","1,883.80","1,860.50","1,864.90","1,875.90","1,878.00","1,874.15","1,883.80","1,426.80","95,68,410","17,93,26,65,363.90","2,52,887"
134,15-Apr-2025,EQ,"1,865.00","1,876.80","1,855.00","1,806.75","1,865.60","1,864.90","1,866.76","1,880.00","1,426.80","2,46,49,172","46,01,41,08,976.00","3,60,194"
135,11-Apr-2025,EQ,"1,774.75","1,819.40","1,774.75","1,765.00","1,805.20","1,806.75","1,803.31","1,880.00","1,426.80","1,63,87,883","29,55,24,99,474.85","3,95,826"
136,09-Apr-2025,EQ,"1,765.00","1,775.00","1,753.50","1,769.15","1,765.30","1,765.00","1,761.66","1,880.00","1,426.80","1,12,27,304","19,77,87,28,957.55","2,07,950"
137,08-Apr-2025,EQ,"1,765.00","1,782.00","1,750.30","1,757.70","1,770.15","1,769.15","1,769.16","1,880.00","1,426.80","1,77,81,936","31,45,90,03,790.15","3,55,184"
138,07-Apr-2025,EQ,"1,762.80","1,779.85","1,738.20","1,817.30","1,760.05","1,757.70","1,759.15","1,880.00","1,426.80","1,89,97,725","33,41,98,75,202.00","3,74,557"
139,04-Apr-2025,EQ,"1,813.00","1,841.95","1,811.10","1,794.85","1,816.80","1,817.30","1,824.22","1,880.00","1,426.80","1,67,70,227","30,59,26,39,918.20","3,16,416"
140,03-Apr-2025,EQ,"1,781.10","1,804.00","1,777.00","1,796.90","1,792.80","1,794.85","1,794.09","1,880.00","1,426.80","56,25,019","10,09,18,17,304.10","1,47,618"
141,02-Apr-2025,EQ,"1,770.70","1,799.20","1,770.70","1,767.85","1,798.90","1,796.90","1,791.24","1,880.00","1,426.80","57,86,782","10,36,55,35,361.90","1,44,509"
142,01-Apr-2025,EQ,"1,802.00","1,809.90","1,765.35","1,828.20","1,769.90","1,767.85","1,781.74","1,880.00","1,426.80","1,42,55,503","25,39,96,32,617.35","4,09,481"
143,28-Mar-2025,EQ,"1,829.00","1,836.00","1,805.85","1,825.35","1,825.50","1,828.20","1,821.88","1,880.00","1,421.25","1,43,86,824","26,21,10,31,845.90","2,76,619"
144,27-Mar-2025,EQ,"1,800.00","1,841.00","1,798.10","1,806.55","1,821.20","1,825.35","1,827.55","1,880.00","1,421.25","2,08,29,050","38,06,61,30,418.30","4,16,415"
145,26-Mar-2025,EQ,"1,825.00","1,827.50","1,802.00","1,821.45","1,803.00","1,806.55","1,814.11","1,880.00","1,421.25","1,22,39,221","22,20,33,11,052.10","2,65,431"
146,25-Mar-2025,EQ,"1,804.90","1,843.70","1,801.50","1,800.00","1,816.00","1,821.45","1,825.84","1,880.00","1,421.25","1,95,50,708","35,69,65,16,139.20","4,07,401"
147,24-Mar-2025,EQ,"1,779.00","1,804.40","1,773.65","1,770.35","1,802.80","1,800.00","1,794.28","1,880.00","1,421.25","86,96,868","15,60,46,55,158.80","2,86,856"
148,21-Mar-2025,EQ,"1,755.55","1,774.10","1,755.55","1,768.75","1,772.50","1,770.35","1,766.98","1,880.00","1,421.25","1,67,54,132","29,60,41,96,148.95","2,10,244"
149,20-Mar-2025,EQ,"1,754.00","1,774.00","1,749.30","1,744.10","1,766.60","1,768.75","1,760.62","1,880.00","1,421.25","89,16,989","15,69,93,98,473.15","2,18,030"
150,19-Mar-2025,EQ,"1,735.00","1,751.00","1,732.20","1,732.20","1,743.95","1,744.10","1,743.72","1,880.00","1,421.25","76,10,703","13,27,09,34,759.25","2,01,878"
