,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
15,06-Oct-2025,EQ,"1,360.00","1,377.40","1,359.00","1,363.40","1,374.90","1,375.00","1,367.85","2,802.00","1,114.85","1,23,96,580","16,95,66,55,218.30","1,84,550"
16,03-Oct-2025,EQ,"1,363.20","1,371.60","1,356.90","1,368.70","1,363.30","1,363.40","1,362.13","3,049.95","1,114.85","1,28,42,347","17,49,29,14,973.80","2,16,161"
17,01-Oct-2025,EQ,"1,367.00","1,378.60","1,362.70","1,364.00","1,370.00","1,368.70","1,369.56","3,049.95","1,114.85","1,20,45,916","16,49,76,35,567.10","2,58,017"
18,30-Sep-2025,EQ,"1,377.10","1,377.10","1,362.80","1,372.80","1,364.00","1,364.00","1,366.52","3,049.95","1,114.85","1,46,04,684","19,95,75,82,304.90","2,23,375"
19,29-Sep-2025,EQ,"1,381.60","1,389.00","1,368.00","1,377.60","1,376.00","1,372.80","1,375.78","3,049.95","1,114.85","1,42,31,999","19,58,01,10,793.70","2,13,268"
20,26-Sep-2025,EQ,"1,372.00","1,382.70","1,366.00","1,372.40","1,379.00","1,377.60","1,376.37","3,066.95","1,114.85","98,79,109","13,59,73,42,647.00","1,48,644"
21,25-Sep-2025,EQ,"1,381.30","1,384.50","1,369.00","1,383.00","1,374.80","1,372.40","1,375.53","3,066.95","1,114.85","1,14,11,143","15,69,63,73,894.00","1,55,102"
22,24-Sep-2025,EQ,"1,385.30","1,396.00","1,380.40","1,389.80","1,381.10","1,383.00","1,387.32","3,066.95","1,114.85","59,22,759","8,21,67,78,017.50","1,20,399"
23,23-Sep-2025,EQ,"1,391.00","1,395.00","1,376.80","1,390.60","1,390.50","1,389.80","1,387.57","3,066.95","1,114.85","1,40,14,702","19,44,63,55,038.70","2,10,931"
24,22-Sep-2025,EQ,"1,403.90","1,410.70","1,388.00","1,407.40","1,390.90","1,390.60","1,400.91","3,066.95","1,114.85","77,57,970","10,86,82,28,760.60","1,36,991"
25,19-Sep-2025,EQ,"1,414.90","1,417.00","1,403.60","1,415.00","1,407.60","1,407.40","1,408.43","3,066.95","1,114.85","1,34,61,373","18,95,93,42,246.10","1,43,644"
26,18-Sep-2025,EQ,"1,420.40","1,422.00","1,410.70","1,413.80","1,415.00","1,415.00","1,415.31","3,066.95","1,114.85","93,32,642","13,20,85,89,778.10","1,82,559"
27,17-Sep-2025,EQ,"1,407.00","1,416.20","1,406.90","1,405.30","1,413.00","1,413.80","1,412.05","3,066.95","1,114.85","75,19,417","10,61,78,06,261.00","1,89,638"
28,16-Sep-2025,EQ,"1,404.70","1,408.00","1,398.20","1,399.30","1,405.90","1,405.30","1,404.00","3,066.95","1,114.85","86,86,961","12,19,64,51,860.10","1,70,452"
29,15-Sep-2025,EQ,"1,393.00","1,400.80","1,388.60","1,395.00","1,399.30","1,399.30","1,395.97","3,066.95","1,114.85","53,96,697","7,53,36,35,758.20","1,30,728"
30,12-Sep-2025,EQ,"1,383.30","1,396.30","1,380.50","1,383.30","1,395.00","1,395.00","1,392.69","3,066.95","1,114.85","74,03,368","10,31,06,08,459.50","1,56,369"
31,11-Sep-2025,EQ,"1,376.00","1,385.50","1,375.00","1,377.00","1,382.10","1,383.30","1,382.49","3,066.95","1,114.85","97,66,072","13,50,14,79,258.50","1,73,431"
32,10-Sep-2025,EQ,"1,383.90","1,388.50","1,374.10","1,376.20","1,377.50","1,377.00","1,380.12","3,066.95","1,114.85","77,90,815","10,75,22,66,849.20","2,22,655"
33,09-Sep-2025,EQ,"1,376.60","1,381.20","1,368.70","1,378.50","1,376.10","1,376.20","1,375.44","3,066.95","1,114.85","97,54,452","13,41,66,75,656.70","2,09,637"
34,08-Sep-2025,EQ,"1,380.00","1,386.00","1,372.40","1,375.00","1,378.90","1,378.50","1,379.43","3,066.95","1,114.85","69,86,720","9,63,76,80,456.60","1,31,052"
35,05-Sep-2025,EQ,"1,363.00","1,381.00","1,359.30","1,359.30","1,375.70","1,375.00","1,370.36","3,066.95","1,114.85","57,77,575","7,91,73,73,815.60","1,42,951"
36,04-Sep-2025,EQ,"1,371.80","1,374.00","1,357.10","1,372.60","1,359.10","1,359.30","1,363.97","3,066.95","1,114.85","1,32,23,177","18,03,59,88,833.70","2,00,473"
37,03-Sep-2025,EQ,"1,369.70","1,376.50","1,360.50","1,366.50","1,372.00","1,372.60","1,368.85","3,066.95","1,114.85","78,47,563","10,74,21,61,678.40","2,09,277"
38,02-Sep-2025,EQ,"1,354.80","1,384.50","1,354.50","1,353.90","1,367.50","1,366.50","1,374.28","3,066.95","1,114.85","1,15,17,006","15,82,76,20,364.30","2,35,433"
39,01-Sep-2025,EQ,"1,356.00","1,363.20","1,340.60","1,357.20","1,355.00","1,353.90","1,353.99","3,066.95","1,114.85","1,12,32,238","15,20,83,77,268.50","2,49,574"
40,29-Aug-2025,EQ,"1,381.10","1,403.50","1,350.00","1,385.90","1,356.00","1,357.20","1,375.14","3,079.45","1,114.85","1,87,58,842","25,79,60,85,387.60","3,48,532"
41,28-Aug-2025,EQ,"1,389.90","1,392.20","1,366.50","1,384.90","1,390.90","1,385.90","1,380.78","3,079.45","1,114.85","1,31,61,813","18,17,35,99,832.00","2,52,423"
42,26-Aug-2025,EQ,"1,408.00","1,410.00","1,381.60","1,412.60","1,383.80","1,384.90","1,390.78","3,079.45","1,114.85","1,21,45,259","16,89,13,59,345.30","2,01,578"
43,25-Aug-2025,EQ,"1,414.70","1,419.50","1,405.70","1,409.20","1,413.70","1,412.60","1,412.48","3,079.45","1,114.85","59,79,407","8,44,57,89,682.30","1,84,067"
44,22-Aug-2025,EQ,"1,420.00","1,423.40","1,407.90","1,424.80","1,409.90","1,409.20","1,414.00","3,079.45","1,114.85","58,18,868","8,22,78,76,997.30","1,37,165"
45,21-Aug-2025,EQ,"1,425.00","1,431.90","1,420.30","1,413.00","1,424.30","1,424.80","1,427.55","3,079.45","1,114.85","1,10,21,323","15,73,34,74,504.40","2,31,863"
46,20-Aug-2025,EQ,"1,413.00","1,424.90","1,410.00","1,420.10","1,412.00","1,413.00","1,418.58","3,079.45","1,114.85","87,25,641","12,37,79,83,949.70","1,96,554"
47,19-Aug-2025,EQ,"1,390.00","1,421.00","1,389.10","1,381.70","1,421.00","1,420.10","1,413.60","3,079.45","1,114.85","1,43,84,719","20,33,42,96,972.40","2,88,664"
48,18-Aug-2025,EQ,"1,390.00","1,394.90","1,377.00","1,373.80","1,382.90","1,381.70","1,384.21","3,079.45","1,114.85","1,17,85,109","16,31,30,18,769.80","3,19,844"
49,14-Aug-2025,EQ,"1,377.30","1,380.70","1,370.10","1,382.60","1,372.90","1,373.80","1,375.17","3,079.45","1,114.85","71,26,128","9,79,96,29,519.90","1,75,588"
50,13-Aug-2025,EQ,"1,388.00","1,391.80","1,377.50","1,380.40","1,384.00","1,382.60","1,384.19","3,079.45","1,114.85","74,57,021","10,32,19,69,058.70","2,08,576"
51,12-Aug-2025,EQ,"1,381.90","1,401.90","1,375.20","1,386.20","1,381.00","1,380.40","1,386.76","3,079.45","1,114.85","1,22,44,664","16,98,03,68,560.10","1,79,433"
52,11-Aug-2025,EQ,"1,370.00","1,388.00","1,361.20","1,367.80","1,384.60","1,386.20","1,375.78","3,079.45","1,114.85","99,97,486","13,75,43,51,256.50","2,26,304"
53,08-Aug-2025,EQ,"1,385.00","1,397.20","1,365.00","1,389.40","1,366.20","1,367.80","1,374.93","3,079.45","1,114.85","87,93,606","12,09,05,91,567.60","2,08,137"
54,07-Aug-2025,EQ,"1,387.70","1,393.70","1,366.00","1,392.80","1,391.00","1,389.40","1,381.52","3,079.45","1,114.85","99,76,705","13,78,30,47,743.50","2,93,767"
55,06-Aug-2025,EQ,"1,391.90","1,395.90","1,383.30","1,391.70","1,393.00","1,392.80","1,390.57","3,079.45","1,114.85","58,34,312","8,11,30,06,686.00","1,56,725"
56,05-Aug-2025,EQ,"1,411.00","1,411.00","1,388.10","1,411.50","1,390.00","1,391.70","1,394.50","3,079.45","1,114.85","93,15,972","12,99,11,63,046.80","2,38,858"
57,04-Aug-2025,EQ,"1,395.10","1,416.10","1,391.70","1,393.70","1,410.20","1,411.50","1,410.61","3,079.45","1,114.85","63,12,820","8,90,49,07,900.60","1,88,246"
58,01-Aug-2025,EQ,"1,386.90","1,405.90","1,384.30","1,390.20","1,394.10","1,393.70","1,397.47","3,079.45","1,114.85","1,03,21,171","14,42,34,88,951.80","2,08,431"
59,31-Jul-2025,EQ,"1,388.10","1,402.60","1,382.20","1,410.10","1,390.00","1,390.20","1,392.63","3,079.45","1,114.85","1,70,65,827","23,76,63,74,015.30","3,73,516"
60,30-Jul-2025,EQ,"1,418.10","1,423.30","1,401.30","1,417.10","1,409.70","1,410.10","1,411.50","3,079.45","1,114.85","72,09,849","10,17,67,19,970.80","1,67,311"
61,29-Jul-2025,EQ,"1,383.00","1,420.20","1,383.00","1,387.60","1,416.60","1,417.10","1,402.99","3,079.45","1,114.85","1,07,50,072","15,08,22,11,933.30","1,87,813"
62,28-Jul-2025,EQ,"1,392.30","1,407.80","1,385.00","1,391.70","1,387.10","1,387.60","1,394.17","3,079.45","1,114.85","77,48,361","10,80,25,52,328.10","1,98,421"
63,25-Jul-2025,EQ,"1,398.90","1,401.00","1,384.10","1,402.90","1,392.40","1,391.70","1,394.22","3,079.45","1,114.85","1,18,54,722","16,52,80,44,233.50","2,37,018"
64,24-Jul-2025,EQ,"1,419.20","1,423.00","1,396.00","1,424.60","1,402.80","1,402.90","1,407.06","3,079.45","1,114.85","1,47,40,507","20,74,07,88,758.30","3,14,670"
65,23-Jul-2025,EQ,"1,426.00","1,426.00","1,414.40","1,412.80","1,425.00","1,424.60","1,421.41","3,079.45","1,114.85","83,54,596","11,87,53,15,134.70","2,25,103"
66,22-Jul-2025,EQ,"1,427.40","1,431.90","1,410.70","1,428.60","1,413.80","1,412.80","1,417.05","3,079.45","1,114.85","2,03,96,320","28,90,27,00,383.40","5,04,145"
67,21-Jul-2025,EQ,"1,465.00","1,476.00","1,423.10","1,476.00","1,428.20","1,428.60","1,435.24","3,079.45","1,114.85","2,24,42,744","32,21,07,51,693.50","6,30,358"
68,18-Jul-2025,EQ,"1,484.80","1,484.80","1,469.10","1,476.40","1,476.00","1,476.00","1,475.20","3,211.70","1,114.85","1,02,96,318","15,18,91,04,342.00","2,22,241"
69,17-Jul-2025,EQ,"1,487.40","1,489.60","1,473.90","1,485.60","1,478.70","1,476.40","1,479.78","3,211.70","1,114.85","1,18,54,613","17,54,22,05,685.80","1,89,733"
70,16-Jul-2025,EQ,"1,473.00","1,491.00","1,471.50","1,485.40","1,486.20","1,485.60","1,481.43","3,211.70","1,114.85","1,04,09,983","15,42,16,36,574.60","1,91,598"
71,15-Jul-2025,EQ,"1,486.20","1,496.50","1,482.40","1,483.70","1,488.50","1,485.40","1,487.92","3,211.70","1,114.85","81,32,454","12,10,04,48,372.90","1,73,756"
72,14-Jul-2025,EQ,"1,492.20","1,500.00","1,479.10","1,495.20","1,486.40","1,483.70","1,487.76","3,211.70","1,114.85","1,03,11,846","15,34,15,29,534.70","1,86,122"
73,11-Jul-2025,EQ,"1,512.00","1,515.00","1,490.30","1,517.20","1,495.00","1,495.20","1,496.06","3,217.60","1,114.85","72,34,991","10,82,39,82,872.20","1,78,490"
74,10-Jul-2025,EQ,"1,519.70","1,524.70","1,507.50","1,519.00","1,515.20","1,517.20","1,516.20","3,217.60","1,114.85","1,00,47,129","15,23,34,58,376.40","2,89,035"
75,09-Jul-2025,EQ,"1,536.70","1,551.00","1,510.10","1,537.60","1,520.50","1,519.00","1,532.97","3,217.60","1,114.85","88,70,660","13,59,84,41,338.60","2,54,524"
76,08-Jul-2025,EQ,"1,536.00","1,544.90","1,530.20","1,541.50","1,538.00","1,537.60","1,536.23","3,217.60","1,114.85","71,71,261","11,01,66,84,351.60","1,91,265"
77,07-Jul-2025,EQ,"1,526.60","1,544.80","1,525.00","1,527.30","1,540.50","1,541.50","1,539.06","3,217.60","1,114.85","72,51,074","11,15,98,58,745.50","2,05,134"
78,04-Jul-2025,EQ,"1,524.00","1,530.00","1,517.20","1,517.80","1,528.10","1,527.30","1,523.57","3,217.60","1,114.85","66,03,501","10,06,09,08,691.00","1,67,255"
79,03-Jul-2025,EQ,"1,520.80","1,531.90","1,513.00","1,518.80","1,515.00","1,517.80","1,520.57","3,217.60","1,114.85","1,12,83,291","17,15,69,79,936.80","2,58,008"
80,02-Jul-2025,EQ,"1,528.40","1,530.00","1,508.70","1,528.40","1,517.10","1,518.80","1,518.29","3,217.60","1,114.85","63,61,002","9,65,78,44,399.40","1,83,873"
81,01-Jul-2025,EQ,"1,500.60","1,531.40","1,500.10","1,500.60","1,526.80","1,528.40","1,522.95","3,217.60","1,114.85","1,03,68,523","15,79,07,50,945.40","2,32,573"
82,30-Jun-2025,EQ,"1,513.80","1,524.80","1,496.00","1,515.40","1,499.90","1,500.60","1,509.28","3,217.60","1,114.85","84,09,527","12,69,23,29,820.10","2,42,195"
83,27-Jun-2025,EQ,"1,499.40","1,522.00","1,496.90","1,495.30","1,514.00","1,515.40","1,511.99","3,217.60","1,114.85","1,11,17,052","16,80,89,08,375.40","2,69,877"
84,26-Jun-2025,EQ,"1,469.10","1,498.80","1,465.10","1,467.30","1,495.30","1,495.30","1,488.16","3,217.60","1,114.85","1,46,57,893","21,81,33,25,246.10","2,47,215"
85,25-Jun-2025,EQ,"1,464.00","1,472.40","1,460.50","1,450.80","1,467.60","1,467.30","1,467.46","3,217.60","1,114.85","75,25,851","11,04,38,61,535.40","1,97,720"
86,24-Jun-2025,EQ,"1,465.00","1,475.00","1,443.10","1,456.80","1,456.80","1,450.80","1,456.68","3,217.60","1,114.85","1,64,02,744","23,89,35,22,923.20","2,84,313"
87,23-Jun-2025,EQ,"1,453.00","1,463.80","1,442.00","1,466.20","1,456.00","1,456.80","1,453.48","3,217.60","1,114.85","59,89,078","8,70,50,05,211.50","2,26,309"
88,20-Jun-2025,EQ,"1,431.00","1,471.00","1,428.10","1,433.30","1,464.10","1,466.20","1,462.68","3,217.60","1,114.85","2,90,10,635","42,43,33,00,495.60","2,76,278"
89,19-Jun-2025,EQ,"1,430.10","1,439.90","1,425.70","1,430.10","1,428.00","1,433.30","1,433.80","3,217.60","1,114.85","1,00,07,230","14,34,83,70,217.60","1,79,473"
90,18-Jun-2025,EQ,"1,430.00","1,442.80","1,425.70","1,431.20","1,429.70","1,430.10","1,431.31","3,217.60","1,114.85","66,81,735","9,56,36,29,434.00","1,38,211"
91,17-Jun-2025,EQ,"1,448.00","1,448.00","1,425.80","1,437.80","1,430.00","1,431.20","1,432.15","3,217.60","1,114.85","1,03,66,599","14,84,65,17,402.40","1,91,173"
92,16-Jun-2025,EQ,"1,426.90","1,442.40","1,424.40","1,427.90","1,436.90","1,437.80","1,436.42","3,217.60","1,114.85","84,58,093","12,14,94,12,490.70","2,13,623"
93,13-Jun-2025,EQ,"1,424.00","1,435.50","1,414.30","1,441.60","1,427.50","1,427.90","1,423.95","3,217.60","1,114.85","97,57,276","13,89,39,05,321.30","2,02,256"
94,12-Jun-2025,EQ,"1,453.50","1,457.00","1,434.40","1,448.90","1,439.50","1,441.60","1,444.32","3,217.60","1,114.85","88,28,114","12,75,06,12,321.30","1,90,194"
95,11-Jun-2025,EQ,"1,445.80","1,468.60","1,443.10","1,438.50","1,448.00","1,448.90","1,456.11","3,217.60","1,114.85","81,95,700","11,93,38,50,942.70","1,84,593"
96,10-Jun-2025,EQ,"1,450.00","1,453.90","1,436.00","1,448.80","1,437.30","1,438.50","1,442.59","3,217.60","1,114.85","79,13,181","11,41,54,76,580.50","1,67,203"
97,09-Jun-2025,EQ,"1,457.00","1,457.50","1,445.30","1,443.50","1,447.20","1,448.80","1,449.95","3,217.60","1,114.85","78,85,125","11,43,30,33,631.80","1,59,916"
98,06-Jun-2025,EQ,"1,441.00","1,451.50","1,437.00","1,442.40","1,443.00","1,443.50","1,444.22","3,217.60","1,114.85","81,82,161","11,81,68,75,426.10","1,79,734"
99,05-Jun-2025,EQ,"1,428.00","1,454.70","1,423.60","1,423.50","1,442.70","1,442.40","1,442.72","3,217.60","1,114.85","1,37,16,817","19,78,94,68,217.00","3,04,069"
100,04-Jun-2025,EQ,"1,414.70","1,425.70","1,406.10","1,405.50","1,421.00","1,423.50","1,415.78","3,217.60","1,114.85","81,26,827","11,50,58,06,730.50","1,52,064"
101,03-Jun-2025,EQ,"1,422.30","1,426.50","1,403.40","1,413.70","1,405.40","1,405.50","1,412.34","3,217.60","1,114.85","1,12,52,626","15,89,25,72,174.10","2,30,110"
102,02-Jun-2025,EQ,"1,412.10","1,417.50","1,395.60","1,420.90","1,412.60","1,413.70","1,407.75","3,217.60","1,114.85","80,98,668","11,40,08,64,785.00","1,89,977"
103,30-May-2025,EQ,"1,418.00","1,430.60","1,409.70","1,417.80","1,417.90","1,420.90","1,419.89","3,217.60","1,114.85","1,37,88,484","19,57,81,54,095.00","1,55,127"
104,29-May-2025,EQ,"1,412.10","1,420.00","1,408.60","1,412.90","1,419.50","1,417.80","1,414.72","3,217.60","1,114.85","1,37,71,917","19,48,34,24,681.60","2,65,116"
105,28-May-2025,EQ,"1,420.10","1,422.60","1,410.70","1,422.10","1,412.80","1,412.90","1,414.99","3,217.60","1,114.85","59,44,611","8,41,15,75,745.50","1,69,185"
106,27-May-2025,EQ,"1,426.10","1,437.00","1,413.90","1,434.80","1,424.20","1,422.10","1,421.81","3,217.60","1,114.85","1,26,40,414","17,97,22,11,281.70","2,11,047"
107,26-May-2025,EQ,"1,432.00","1,441.00","1,425.10","1,426.80","1,435.90","1,434.80","1,437.16","3,217.60","1,114.85","48,42,944","6,96,01,05,851.40","1,71,837"
108,23-May-2025,EQ,"1,406.60","1,433.80","1,406.60","1,409.40","1,426.00","1,426.80","1,424.63","3,217.60","1,114.85","64,74,883","9,22,43,12,172.60","1,35,371"
109,22-May-2025,EQ,"1,421.20","1,423.80","1,396.90","1,429.20","1,411.50","1,409.40","1,406.85","3,217.60","1,114.85","1,21,34,466","17,07,14,02,011.90","2,28,031"
110,21-May-2025,EQ,"1,423.90","1,436.20","1,418.10","1,424.60","1,428.20","1,429.20","1,427.75","3,217.60","1,114.85","61,36,364","8,76,12,09,045.90","2,32,529"
111,20-May-2025,EQ,"1,438.20","1,445.00","1,421.80","1,440.80","1,424.50","1,424.60","1,429.91","3,217.60","1,114.85","1,12,70,560","16,11,59,06,328.30","1,82,531"
112,19-May-2025,EQ,"1,452.10","1,454.60","1,438.20","1,456.40","1,442.90","1,440.80","1,443.67","3,217.60","1,114.85","61,95,791","8,94,47,05,922.30","1,44,606"
113,16-May-2025,EQ,"1,453.20","1,461.00","1,447.30","1,454.20","1,454.80","1,456.40","1,455.16","3,217.60","1,114.85","90,36,695","13,14,97,97,875.40","1,96,322"
114,15-May-2025,EQ,"1,425.00","1,461.40","1,412.70","1,424.40","1,453.00","1,454.20","1,441.41","3,217.60","1,114.85","2,01,77,211","29,08,36,83,834.80","3,14,261"
115,14-May-2025,EQ,"1,420.00","1,429.90","1,415.50","1,415.70","1,425.20","1,424.40","1,423.31","3,217.60","1,114.85","55,70,160","7,92,80,45,614.70","1,45,014"
116,13-May-2025,EQ,"1,433.50","1,447.70","1,412.40","1,436.50","1,416.50","1,415.70","1,423.23","3,217.60","1,114.85","1,14,07,896","16,23,61,02,678.90","2,81,992"
117,12-May-2025,EQ,"1,400.00","1,439.00","1,400.00","1,377.20","1,436.90","1,436.50","1,426.35","3,217.60","1,114.85","1,06,74,081","15,22,49,70,250.50","3,10,602"
118,09-May-2025,EQ,"1,385.50","1,394.80","1,374.50","1,407.00","1,379.50","1,377.20","1,382.39","3,217.60","1,114.85","1,36,68,904","18,89,57,51,340.10","3,88,013"
119,08-May-2025,EQ,"1,404.10","1,420.80","1,398.00","1,406.00","1,398.00","1,407.00","1,410.51","3,217.60","1,114.85","1,61,06,175","22,71,78,78,064.30","2,31,342"
120,07-May-2025,EQ,"1,420.90","1,424.40","1,402.70","1,420.90","1,405.90","1,406.00","1,412.79","3,217.60","1,114.85","1,34,40,169","18,98,81,26,278.30","2,22,903"
121,06-May-2025,EQ,"1,431.00","1,432.00","1,410.60","1,431.30","1,418.00","1,420.90","1,419.01","3,217.60","1,114.85","1,40,84,117","19,98,55,59,677.40","2,26,761"
122,05-May-2025,EQ,"1,431.00","1,439.50","1,426.90","1,422.40","1,430.00","1,431.30","1,432.00","3,217.60","1,114.85","1,26,85,649","18,16,58,43,553.00","2,04,503"
123,02-May-2025,EQ,"1,414.00","1,426.70","1,409.10","1,405.00","1,422.50","1,422.40","1,419.65","3,217.60","1,114.85","1,75,35,402","24,89,41,40,200.00","3,78,385"
124,30-Apr-2025,EQ,"1,402.00","1,412.40","1,369.00","1,399.70","1,395.00","1,405.00","1,404.87","3,217.60","1,114.85","2,54,80,745","35,79,72,20,282.00","5,98,769"
125,29-Apr-2025,EQ,"1,371.00","1,410.90","1,370.00","1,368.80","1,398.90","1,399.70","1,395.77","3,217.60","1,114.85","3,25,38,970","45,41,70,61,104.50","6,80,195"
126,28-Apr-2025,EQ,"1,340.00","1,374.60","1,320.20","1,300.40","1,366.30","1,368.80","1,355.02","3,217.60","1,114.85","3,11,04,496","42,14,71,23,069.00","8,93,347"
127,25-Apr-2025,EQ,"1,303.50","1,325.20","1,288.10","1,301.60","1,301.00","1,300.40","1,303.30","3,217.60","1,114.85","1,44,31,012","18,80,79,07,514.70","3,07,093"
128,24-Apr-2025,EQ,"1,292.40","1,304.50","1,290.30","1,300.00","1,303.50","1,301.60","1,298.32","3,217.60","1,114.85","1,04,68,940","13,59,20,84,385.00","1,81,309"
129,23-Apr-2025,EQ,"1,297.00","1,306.00","1,285.40","1,291.20","1,297.00","1,300.00","1,297.08","3,217.60","1,114.85","1,04,80,888","13,59,45,97,555.00","2,32,149"
130,22-Apr-2025,EQ,"1,300.00","1,303.90","1,286.30","1,295.50","1,289.00","1,291.20","1,295.99","3,217.60","1,114.85","1,30,51,707","16,91,49,00,850.30","2,29,331"
131,21-Apr-2025,EQ,"1,270.00","1,300.90","1,267.00","1,274.50","1,295.20","1,295.50","1,291.47","3,217.60","1,114.85","1,04,29,964","13,46,99,49,890.00","2,57,857"
132,17-Apr-2025,EQ,"1,240.20","1,280.20","1,227.60","1,239.30","1,273.00","1,274.50","1,260.38","3,217.60","1,114.85","1,53,98,401","19,40,78,71,411.00","3,21,235"
133,16-Apr-2025,EQ,"1,234.10","1,240.90","1,229.00","1,240.10","1,238.00","1,239.30","1,235.61","3,217.60","1,114.85","82,48,464","10,19,18,64,641.70","1,64,065"
134,15-Apr-2025,EQ,"1,251.00","1,251.00","1,237.10","1,218.95","1,239.60","1,240.10","1,242.83","3,217.60","1,114.85","1,33,78,535","16,62,71,77,949.10","1,99,888"
135,11-Apr-2025,EQ,"1,195.15","1,222.65","1,195.15","1,185.35","1,220.00","1,218.95","1,214.05","3,217.60","1,114.85","1,12,24,242","13,62,68,31,085.65","1,87,059"
136,09-Apr-2025,EQ,"1,169.50","1,189.80","1,168.00","1,182.20","1,187.50","1,185.35","1,183.08","3,217.60","1,114.85","1,02,23,104","12,09,47,49,463.20","1,93,325"
137,08-Apr-2025,EQ,"1,172.00","1,196.60","1,163.30","1,165.70","1,181.05","1,182.20","1,179.50","3,217.60","1,114.85","1,95,55,040","23,06,52,09,423.00","3,14,171"
138,07-Apr-2025,EQ,"1,132.20","1,171.25","1,114.85","1,204.70","1,171.25","1,165.70","1,150.54","3,217.60","1,114.85","2,21,56,106","25,49,15,01,838.90","6,77,564"
139,04-Apr-2025,EQ,"1,241.10","1,245.45","1,193.15","1,248.70","1,205.90","1,204.70","1,206.62","3,217.60","1,156.00","1,79,08,652","21,60,89,77,995.10","5,42,347"
140,03-Apr-2025,EQ,"1,233.05","1,251.80","1,233.05","1,251.15","1,248.50","1,248.70","1,246.31","3,217.60","1,156.00","74,34,366","9,26,55,30,670.85","1,46,316"
141,02-Apr-2025,EQ,"1,247.55","1,255.55","1,243.90","1,252.60","1,252.00","1,251.15","1,251.04","3,217.60","1,156.00","1,01,42,590","12,68,88,02,512.15","1,77,979"
142,01-Apr-2025,EQ,"1,264.60","1,277.90","1,249.30","1,275.10","1,254.00","1,252.60","1,260.72","3,217.60","1,156.00","1,20,99,648","15,25,42,61,046.80","2,60,862"
143,28-Mar-2025,EQ,"1,280.00","1,295.75","1,269.00","1,278.20","1,274.00","1,275.10","1,278.15","3,217.60","1,156.00","1,81,47,129","23,19,47,74,030.90","2,65,113"
